2025-03-12 11:12:00.596 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: ValueError([TypeError('cannot convert dictionary update sequence element #0 to a sequence'), TypeError('vars() argument must have __dict__ attribute')]), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-24&end_date=2025-03-25&start_time=12:00:00&end_time=14:00:00&limit=10&page=1
2025-03-12 11:25:07.192 | ERROR    | app.core.security:decode_token:36 - Token could not be decoded. Error: Signature has expired.
2025-03-12 11:25:17.772 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: TypeError("get_daily_available_slots() missing 1 required positional argument: 'user_id'"), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-24&end_date=2025-03-25&start_time=12:00:00&end_time=14:00:00&limit=10&page=1
2025-03-12 11:26:31.633 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: TypeError('tuple indices must be integers or slices, not str'), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-24&end_date=2025-03-25&start_time=12:00:00&end_time=14:00:00&limit=10&page=1
2025-03-12 11:37:01.588 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: ValueError([ValueError('dictionary update sequence element #0 has length 1; 2 is required'), TypeError('vars() argument must have __dict__ attribute')]), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-24&end_date=2025-03-25&start_time=12:00:00&end_time=14:00:00&limit=10&page=1
2025-03-12 11:41:14.605 | ERROR    | app.core.security:decode_token:36 - Token could not be decoded. Error: Signature has expired.
2025-03-12 11:41:24.206 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: AttributeError("'NoneType' object has no attribute 'start_time'"), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-24&end_date=2025-03-25&start_time=12:00:00&end_time=14:00:00&limit=10&page=1
2025-03-12 11:42:11.831 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: AttributeError("'NoneType' object has no attribute 'start_time'"), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-24&end_date=2025-03-25&start_time=12:00:00&end_time=14:00:00&limit=10&page=1
2025-03-12 13:27:45.922 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: AttributeError("Neither 'InstrumentedAttribute' object nor 'Comparator' object associated with UserCounters.ratings_average has an attribute 'join'"), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-24&end_date=2025-03-25&start_time=12:00:00&end_time=14:00:00&limit=10&page=1
2025-03-12 13:28:42.031 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: AttributeError("Neither 'InstrumentedAttribute' object nor 'Comparator' object associated with UserCounters.ratings_average has an attribute 'join'"), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-24&end_date=2025-03-25&start_time=12:00:00&end_time=14:00:00&limit=10&page=1
